0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
0;
0;
1;
1;
1;
0;
0;
0;
0;
0;
0;
64;
0;
0;
1;
0;
0;
0;
0;
0;
0;
66;
0;
0;
67;
0;
67;
0;
0;
0;
0;
69;
0;
0;
70;
0;
0;
0;
0;
71;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
72;
0;
0;
0;
0;
0;
0;
0;
73;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
74;
74;
0;
0;
0;
0;
0;
0;
0;
74;
0;
74;
0;
0;
74;
0;
0;
0;
0;
74;
74;
0;
74;
0;
0;
74;
74;
0;
0;
84;
0;
74;
0;
74;
74;
0;
74;
74;
74;
0;
74;
0;
74;
74;
74;
74;
74;
74;
74;
74;
74;
74;
74;
74;
74;
74;
74;
74;
74;
74;
74;
74;
74;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
113;
113;
113;
113;
113;
113;
113;
113;
113;
113;
113;
113;
113;
113;
113;
113;
113;
113;
113;
113;
113;
113;
113;
113;
113;
113;
113;
113;
113;
113;
113;
113;
113;
113;
113;
113;
113;
113;
113;
113;
113;
113;
113;
0;
113;
113;
113;
113;
113;
113;
113;
113;
113;
113;
113;
113;
113;
113;
113;
113;
113;
113;
0;
113;
113;
113;
113;
0;
113;
113;
113;
113;
113;
113;
113;
113;
113;
113;
113;
113;
113;
0;
0;
0;
0;
0;
0;
0;
113;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
1;
0;
0;
1;
1;
1;
0;
0;
0;
0;
0;
0;
64;
0;
0;
1;
0;
0;
0;
0;
0;
0;
66;
0;
0;
67;
0;
67;
0;
0;
0;
0;
69;
0;
0;
70;
0;
0;
0;
0;
71;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
72;
0;
